Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Projects_Score,Total_Score
S2728,Sara,Smith,student1728@university.com,Female,18,Engineering,99.43,79.03,64.43,79.37,58.39,63.643
S2729,Emma,Brown,student1729@university.com,Female,22,CS,75.04,80.55,99.07,80.62,95.94,82.3095
S2730,Emma,Smith,student1730@university.com,Female,23,Engineering,59.71,77.5,71.97,65.3,71.29,67.5625
S2731,John,Davis,student1731@university.com,Male,20,CS,73.85,77.37,64.8,57.76,93.68,67.663
S2732,Omar,Smith,student1732@university.com,Female,20,CS,93.32,48.83,67.42,81.17,70.89,73.1815
S2733,Maria,Brown,student1733@university.com,Male,19,Engineering,51.09,72.62,75.98,79.31,76.51,76.96650000000001
S2734,Ali,Williams,student1734@university.com,Male,24,Engineering,83.98,63.16,96.84,66.9,65.83,64.7965
S2735,Liam,Williams,student1735@university.com,Female,24,Business,77.4,66.55,86.76,64.79,82.9,77.3255
S2736,Ahmed,Johnson,student1736@university.com,Female,18,CS,58.48,71.42,78.86,67.36,65.91,73.8685
S2737,Omar,Smith,student1737@university.com,Female,19,Engineering,90.87,47.7,58.14,74.49,61.16,55.483
S2738,Omar,Brown,student1738@university.com,Female,21,Business,68.44,61.57,57.47,98.74,54.05,62.5625
S2739,John,Smith,student1739@university.com,Female,22,Business,64.69,43.81,75.11,88.18,52.88,62.95750000000001
S2740,Liam,Jones,student1740@university.com,Male,19,Engineering,91.41,98.78,86.44,92.59,65.3,82.607
S2741,Sara,Davis,student1741@university.com,Male,18,CS,81.93,47.11,87.55,75.28,86.82,79.953
S2742,Sara,Smith,student1742@university.com,Male,21,Business,94.91,55.51,61.3,76.31,60.28,56.804
S2743,John,Smith,student1743@university.com,Female,20,CS,81.49,93.48,55,60.22,64.96,69.08699999999999
S2744,Emma,Williams,student1744@university.com,Male,21,CS,87.04,68.96,69.22,86.05,95.26,82.78500000000001
S2745,Sara,Davis,student1745@university.com,Female,23,Business,91.82,48.14,95.91,71.08,81.96,79.47099999999999
S2746,Maria,Brown,student1746@university.com,Female,19,Engineering,52.74,63.05,77.27,87.12,95.99,75.22200000000001
S2747,Ali,Smith,student1747@university.com,Male,18,CS,88.8,46.95,66,70.45,95.56,75.19300000000001
S2748,Omar,Williams,student1748@university.com,Male,19,Mathematics,80.69,52.01,66.18,55.43,53.17,66.14
S2749,Omar,Johnson,student1749@university.com,Female,20,Engineering,53.48,43.12,56.6,58.65,97.75,65.6605
S2750,Maria,Davis,student1750@university.com,Male,24,Business,75.43,66.29,73.66,90.58,52.56,65.936
S2751,Liam,Williams,student1751@university.com,Female,20,Mathematics,54.12,88.4,89.57,62.93,96.28,88.0125
S2752,Sara,Williams,student1752@university.com,Male,18,CS,86.8,75.16,98.43,63.22,77.34,71.2925
S2753,Omar,Williams,student1753@university.com,Male,23,Engineering,77.33,76.38,75.08,96.47,76.66,82.88149999999999
S2754,Ahmed,Smith,student1754@university.com,Male,22,Mathematics,97.68,52.04,58.36,82.88,85.66,67.7585
S2755,Liam,Smith,student1755@university.com,Male,21,Engineering,59.16,60.63,84.15,55.72,93.96,68.7745
S2756,Ali,Johnson,student1756@university.com,Male,21,CS,80.3,90.71,87.84,57.18,80.85,70.318
S2757,Ali,Jones,student1757@university.com,Female,20,Engineering,60.58,45.27,53.58,63.62,71.27,56.77799999999999
S2758,Omar,Jones,student1758@university.com,Male,19,Mathematics,80.7,91.48,92.51,79.7,55.59,65.99549999999999
S2759,John,Jones,student1759@university.com,Male,24,Engineering,86.13,69.02,91.47,87.64,89.46,84.878
S2760,Liam,Davis,student1760@university.com,Male,19,Business,86.12,90.23,73.63,63.72,56.41,65.594
S2761,Omar,Davis,student1761@university.com,Female,23,Business,90.75,59.08,78.02,93.53,86.32,83.824
S2762,John,Johnson,student1762@university.com,Female,22,Mathematics,92.68,60.33,85.67,55.46,76.4,68.39849999999998
S2763,Omar,Davis,student1763@university.com,Female,19,Engineering,53.86,85.1,83.84,60.38,69.29,71.07849999999999
S2764,Ahmed,Jones,student1764@university.com,Female,21,Mathematics,67.16,87.1,50.83,98.52,80.65,74.7315
S2765,Liam,Jones,student1765@university.com,Female,24,Engineering,84.36,53.78,56.12,56.74,88.62,69.285
S2766,Emma,Williams,student1766@university.com,Male,19,CS,74.93,98.37,58.13,94.41,97.06,79.99900000000001
S2767,Ali,Davis,student1767@university.com,Male,24,Business,59.53,45.07,87.78,85.2,63.23,63.786500000000004
S2768,Omar,Smith,student1768@university.com,Male,22,CS,77.64,44.11,72,53.65,97.36,75.842
S2769,Ahmed,Smith,student1769@university.com,Female,21,Engineering,70.37,75.73,77.28,74.19,98.05,76.4655
S2770,John,Williams,student1770@university.com,Female,24,CS,69.5,83.36,88.63,75.95,90.68,74.6125
S2771,John,Williams,student1771@university.com,Male,19,Mathematics,90.49,97.65,67.05,96.61,94.07,85.257
S2772,Ali,Williams,student1772@university.com,Female,21,Mathematics,70.38,64.3,87.44,71.06,84.62,79.138
S2773,Maria,Smith,student1773@university.com,Female,20,Engineering,51.32,41.52,72.11,72.34,51.95,58.871
S2774,Omar,Jones,student1774@university.com,Female,20,Business,52.9,76.17,68.86,55.62,78.75,76.7165
S2775,Liam,Williams,student1775@university.com,Male,23,Mathematics,92.81,57.38,66.65,81.96,87.36,75.241
S2776,Sara,Johnson,student1776@university.com,Male,20,Business,98.03,65.98,98.25,60.54,97.09,84.3055
S2777,John,Williams,student1777@university.com,Female,19,Engineering,84.42,69.31,88.6,53.88,78.52,71.07799999999999
S2778,Liam,Brown,student1778@university.com,Female,22,Business,68.22,43.87,51.01,99.85,89.71,77.3075
S2779,Liam,Williams,student1779@university.com,Female,21,Engineering,96.93,69.16,97.87,63.48,85.25,73.33
S2780,Emma,Smith,student1780@university.com,Female,24,CS,83.14,65.58,88.77,57.05,64.04,70.80449999999999
S2781,Liam,Davis,student1781@university.com,Male,18,Engineering,92.22,82.75,57.46,84.97,57.74,66.0755
S2782,Liam,Williams,student1782@university.com,Female,20,CS,88.29,78.74,53.82,91.08,87.55,78.2195
S2783,Emma,Davis,student1783@university.com,Male,20,Engineering,68.96,51.11,65.41,53.2,61.69,54.3325
S2784,John,Brown,student1784@university.com,Male,18,Mathematics,73.94,52.37,81.21,55.27,62.23,59.4105
S2785,Liam,Johnson,student1785@university.com,Male,24,Mathematics,59.31,55.06,80.83,54.51,82.2,72.892
S2786,Maria,Davis,student1786@university.com,Female,24,Business,64.6,50.74,63.79,52.35,89.45,69.68450000000001
S2787,Maria,Jones,student1787@university.com,Male,18,Engineering,88.91,79.43,72.28,82.97,79.12,72.177
S2788,Ahmed,Williams,student1788@university.com,Male,24,Engineering,94.7,99.67,60.59,79.42,94.25,81.2535
S2789,Emma,Brown,student1789@university.com,Female,19,Engineering,86.22,79.13,52.53,83.14,60.57,68.9965
S2790,Ahmed,Brown,student1790@university.com,Female,24,Business,73.26,76.4,75.85,75.28,62.62,64.264
S2791,Emma,Davis,student1791@university.com,Female,21,Mathematics,54.33,64.6,67.35,90.88,81.85,70.003
S2792,Omar,Johnson,student1792@university.com,Male,24,Engineering,52.85,58.75,77.14,77.33,91.47,84.57000000000001
S2793,Omar,Smith,student1793@university.com,Female,20,Business,68.72,94.66,97.33,95.94,76.97,82.78349999999999
S2794,Liam,Williams,student1794@university.com,Male,22,Engineering,73.19,98.14,57.17,74.28,50.52,65.898
S2795,Sara,Brown,student1795@university.com,Male,19,CS,80.46,69.81,50.1,89.53,83.85,77.777
S2796,Omar,Johnson,student1796@university.com,Female,19,Engineering,50.32,57.41,53.84,70.37,90.68,70.461
S2797,Sara,Jones,student1797@university.com,Male,24,CS,99.49,86.21,73.14,71.76,63.83,66.78750000000001
S2798,Omar,Brown,student1798@university.com,Male,22,Business,68.2,47.95,85.35,92.45,52.71,61.488
S2799,Ali,Johnson,student1799@university.com,Male,22,Business,92.4,85.94,79.04,55.38,75.9,69.1225
S2800,Omar,Smith,student1800@university.com,Male,23,Mathematics,76.75,89.14,74.74,78.25,52.11,72.9175
S2801,Ahmed,Smith,student1801@university.com,Female,22,Engineering,56.52,47.49,67.7,86.32,70.8,63.038
S2802,John,Brown,student1802@university.com,Male,24,Business,89.88,98.61,65.5,87.52,50.89,65.098
S2803,Liam,Brown,student1803@university.com,Female,24,Mathematics,85.49,99.13,68.81,79.57,61.25,76.59049999999999
S2804,Ahmed,Davis,student1804@university.com,Male,18,Engineering,76.37,96.2,80.58,72.4,69.44,67.664
S2805,John,Williams,student1805@university.com,Male,20,Business,75.73,69.76,58.39,63.04,55.59,62.6935
S2806,Maria,Johnson,student1806@university.com,Female,23,CS,54.37,54.76,88.57,95.47,55.71,62.971999999999994
S2807,Ahmed,Brown,student1807@university.com,Male,24,Business,82.79,74.92,78.76,68.49,91.35,77.3585
S2808,Maria,Williams,student1808@university.com,Male,18,CS,95.56,65.2,63.46,89.95,52.07,60.33749999999999
S2809,Sara,Davis,student1809@university.com,Male,23,Mathematics,54.66,52.36,75.06,51.58,84.45,62.951
S2810,Sara,Williams,student1810@university.com,Male,20,Mathematics,63.18,65.42,98.14,61.61,90.72,79.6835
S2811,Ali,Brown,student1811@university.com,Male,23,Engineering,95.12,79.83,51.02,67.28,56.54,64.29249999999999
S2812,Omar,Smith,student1812@university.com,Male,18,Engineering,64.22,44.25,59.98,83.58,59.77,62.3485
S2813,Ahmed,Johnson,student1813@university.com,Female,21,Engineering,82.7,60.01,72.42,65.97,82.07,70.8125
S2814,Maria,Johnson,student1814@university.com,Female,24,Mathematics,76.74,41.07,81.92,52.07,65.78,62.227000000000004
S2815,John,Smith,student1815@university.com,Female,20,CS,79.82,84.97,60.61,58.69,73.82,68.5945
S2816,Sara,Brown,student1816@university.com,Male,19,Engineering,70.79,78.44,96.57,62.96,91.8,82.3175
S2817,Omar,Johnson,student1817@university.com,Male,20,Engineering,65,43.76,82.13,58.8,56.9,64.4685
S2818,Sara,Brown,student1818@university.com,Male,20,Mathematics,52.43,97.88,93.87,60.19,80.98,80.523
S2819,John,Davis,student1819@university.com,Female,20,CS,87.21,41.36,66.47,88.45,97.12,77.1305
S2820,Omar,Brown,student1820@university.com,Male,21,Business,87.3,75.4,91.45,70.6,52.87,62.811
S2821,Omar,Williams,student1821@university.com,Female,24,Engineering,83.54,86.58,68.91,70.26,53,59.8695
S2822,Maria,Smith,student1822@university.com,Male,18,Business,82.18,87.27,62.64,98.33,77.74,71.02399999999999
S2823,Maria,Brown,student1823@university.com,Male,24,Business,62.19,42.06,95.58,72.34,98,85.94
S2824,Ahmed,Davis,student1824@university.com,Male,19,Engineering,51.12,94.38,54.61,96.38,61.02,76.5675
S2825,Ahmed,Jones,student1825@university.com,Female,18,Mathematics,90.44,95.11,97.14,64.95,66.54,74.862
S2826,Emma,Smith,student1826@university.com,Male,23,Engineering,74.56,73.68,72.93,70.03,54.93,60.0885
S2827,Liam,Johnson,student1827@university.com,Female,23,CS,65.34,68.92,99.63,69.81,68.11,66.839
S2828,Emma,Williams,student1828@university.com,Male,23,CS,55.1,42.69,76.98,77.3,52.22,67.23400000000001
S2829,Ali,Johnson,student1829@university.com,Male,18,Engineering,53.14,73.72,87.87,79.21,69.45,78.4345
S2830,Sara,Davis,student1830@university.com,Female,22,Business,67.44,64.56,50.35,62.41,77.77,61.1135
S2831,Ahmed,Davis,student1831@university.com,Male,21,CS,90.24,86.37,74.83,89.68,98.75,85.8905
S2832,Maria,Johnson,student1832@university.com,Male,22,CS,95.94,64.23,86.87,74.83,90.92,74.699
S2833,John,Smith,student1833@university.com,Male,24,Engineering,94.84,81.01,89.14,50.35,91.1,75.5975
S2834,Maria,Johnson,student1834@university.com,Male,23,Engineering,96,46.08,57.9,79.57,61.41,67.7295
S2835,Sara,Brown,student1835@university.com,Female,21,Mathematics,95.39,47.98,70.95,89.9,54.36,63.0425
S2836,Emma,Johnson,student1836@university.com,Female,18,Engineering,76.36,48.38,70.95,62.52,80.15,73.42150000000001
S2837,Maria,Williams,student1837@university.com,Male,23,Engineering,60.97,42.73,55.18,51.89,76.06,55.99849999999999
S2838,Liam,Williams,student1838@university.com,Male,18,CS,89.9,72.48,72.15,90.36,75.83,69.7295
S2839,Ali,Jones,student1839@university.com,Female,21,CS,60.69,87.64,90.35,98.81,55.45,72.26950000000001
S2840,Sara,Williams,student1840@university.com,Male,18,CS,63.36,76.62,65.01,53.83,74.69,66.262
S2841,Emma,Johnson,student1841@university.com,Female,18,Business,61.66,74.5,71.63,96.9,57.52,69.31799999999998
S2842,Liam,Williams,student1842@university.com,Male,19,CS,75.75,80.84,98.05,67.96,71.11,71.4225
S2843,John,Smith,student1843@university.com,Female,24,CS,66.09,60.38,51.59,97.07,53.11,59.505500000000005
S2844,Emma,Williams,student1844@university.com,Female,22,Engineering,57.71,61.72,79.58,82.44,92.84,75.7835
S2845,Omar,Brown,student1845@university.com,Female,22,Mathematics,72.66,58.86,87.17,94.51,50.66,69.6785
S2846,Liam,Smith,student1846@university.com,Female,22,CS,93.7,82.73,88.04,89.29,96.97,83.123
S2847,Liam,Jones,student1847@university.com,Male,20,Mathematics,78.53,49.7,85.8,51.4,93.14,76.19200000000001
S2848,Ali,Brown,student1848@university.com,Male,19,CS,93.92,40.78,86.32,53.27,87.63,63.89099999999999
S2849,Sara,Johnson,student1849@university.com,Female,23,CS,59.79,75.77,52.95,76.29,99.13,72.6035
S2850,John,Johnson,student1850@university.com,Female,23,Mathematics,58.35,96.54,76.71,56.48,52.69,61.665000000000006
S2851,Ali,Johnson,student1851@university.com,Female,23,Engineering,78.78,76.56,89.15,73.05,82.08,68.6005
S2852,Emma,Brown,student1852@university.com,Female,22,CS,73.17,86.98,54.7,97.73,92.47,75.976
S2853,Ali,Brown,student1853@university.com,Male,24,Mathematics,83.01,80.37,50.6,64.74,56.33,58.751000000000005
S2854,Liam,Brown,student1854@university.com,Female,22,CS,89.73,69.85,90.73,74.45,79.24,75.19899999999998
S2855,Sara,Smith,student1855@university.com,Female,24,Business,87.57,83.1,85.61,69.21,69.7,80.195
S2856,Ahmed,Davis,student1856@university.com,Female,19,Business,97.11,89.45,70.61,81.49,71.79,68.08250000000001
S2857,Ali,Smith,student1857@university.com,Female,24,Business,69.91,53.48,97.02,59.69,95.63,81.8005
S2858,Omar,Johnson,student1858@university.com,Female,18,Business,60.32,60.17,88.33,63,76.93,66.5365
S2859,Ali,Davis,student1859@university.com,Female,22,Engineering,77.55,53.42,98.39,92.94,54.66,70.531
S2860,Emma,Williams,student1860@university.com,Female,23,Business,55.54,67.13,96.47,90.57,96.86,83.0475
S2861,Emma,Johnson,student1861@university.com,Male,18,Mathematics,64.44,93.1,74.06,89.46,59.26,75.78299999999999
S2862,John,Jones,student1862@university.com,Female,22,CS,60.39,60.71,87.74,88.55,94.63,74.94149999999999
S2863,Emma,Smith,student1863@university.com,Female,21,Mathematics,69.83,62.47,83.46,72.97,98.55,74.679
S2864,Maria,Brown,student1864@university.com,Female,20,Business,55.56,91.62,90.57,86.44,93.89,79.737
S2865,Sara,Smith,student1865@university.com,Male,22,Engineering,51.59,70.92,89.38,69.36,83.86,75.964
S2866,Sara,Brown,student1866@university.com,Male,21,Business,82.84,72.13,57.66,55.04,87.18,75.0465
S2867,Ahmed,Davis,student1867@university.com,Male,19,Business,80.51,91.65,61.69,69.67,84.99,78.1925
S2868,Ahmed,Jones,student1868@university.com,Female,21,Engineering,85.42,69.43,63.29,57.93,73.03,69.9125
S2869,Sara,Davis,student1869@university.com,Female,19,Engineering,83.02,80.89,90.92,69.54,63.72,72.8065
S2870,Omar,Jones,student1870@university.com,Female,22,Engineering,55.71,45.14,90.54,64.87,64.25,73.4165
S2871,Ahmed,Smith,student1871@university.com,Male,19,Engineering,64.55,50.72,74.77,79.96,86.56,69.83
S2872,John,Brown,student1872@university.com,Female,21,Engineering,56.48,64.26,79.04,68.08,81.3,66.188
S2873,Emma,Davis,student1873@university.com,Male,24,Engineering,92.15,69.69,91.35,85.28,79.24,80.90100000000001
S2874,Sara,Jones,student1874@university.com,Male,20,CS,87.35,97.94,65.63,75.61,82.63,71.99549999999999
S2875,Liam,Johnson,student1875@university.com,Male,18,Business,60.08,98.24,52.51,95.97,88.74,72.36149999999999
S2876,Ahmed,Johnson,student1876@university.com,Male,18,Business,67.07,91.07,74.13,54.55,87.42,70.741
S2877,Sara,Davis,student1877@university.com,Male,20,Engineering,98.33,58.94,95.69,84.39,55.27,68.92949999999999
S2878,Maria,Brown,student1878@university.com,Female,23,Mathematics,79.71,97.84,89.52,83.62,68.15,78.601
S2879,Ali,Davis,student1879@university.com,Female,18,Engineering,90.06,81.36,68.33,97.53,63.2,66.84899999999999
S2880,Emma,Smith,student1880@university.com,Male,22,CS,63.23,63.58,53.24,68.58,76.91,70.0765
S2881,Sara,Jones,student1881@university.com,Female,23,Mathematics,60.5,82.1,81.85,65.27,53.07,69.9705
S2882,Ali,Smith,student1882@university.com,Female,22,CS,89.2,40.99,91.72,58.62,88.12,78.712
S2883,Ahmed,Johnson,student1883@university.com,Male,21,Mathematics,84.29,48.77,83.25,63.26,55.33,63.723
S2884,Ali,Jones,student1884@university.com,Male,21,Mathematics,84.05,89.78,71.25,75.09,63.57,73.407
S2885,Emma,Davis,student1885@university.com,Female,23,Engineering,77.63,78.73,56.17,91.89,89.14,77.5285
S2886,Sara,Smith,student1886@university.com,Female,23,CS,78.18,61.85,95.54,64.21,52.58,60.426
S2887,Maria,Williams,student1887@university.com,Female,23,Mathematics,86.78,70.04,63.8,57.89,83.01,65.63550000000001
S2888,Omar,Brown,student1888@university.com,Female,23,CS,63.5,94.31,61.21,63.61,96.22,77.8925
S2889,Ahmed,Brown,student1889@university.com,Male,19,Engineering,67.64,77.89,90.8,55.05,80.88,66.4825
S2890,Sara,Williams,student1890@university.com,Female,24,Engineering,93.58,63.89,99.06,96.33,85.63,76.3245
S2891,Emma,Johnson,student1891@university.com,Male,23,Engineering,65.44,47.22,83.01,93.63,89.61,74.533
S2892,Ahmed,Jones,student1892@university.com,Male,24,Engineering,77.32,57.62,81.24,65.42,61.11,60.013999999999996
S2893,John,Brown,student1893@university.com,Female,23,Business,85.13,98.7,65.97,62.35,79.05,70.1655
S2894,Ali,Williams,student1894@university.com,Female,21,Mathematics,100,66.24,51.02,95.27,65.45,66.0935
S2895,Omar,Davis,student1895@university.com,Female,22,Business,71.76,68.31,59.59,50.09,62.47,64.21000000000001
S2896,Emma,Williams,student1896@university.com,Male,24,Engineering,71.4,69.92,79.22,80.03,59.62,70.85499999999999
S2897,John,Johnson,student1897@university.com,Male,21,Mathematics,92.13,93.05,57.57,95.8,79.27,75.214
S2898,Liam,Johnson,student1898@university.com,Male,18,Mathematics,90.28,76.24,94.19,75.43,89.73,79.2715
S2899,Sara,Smith,student1899@university.com,Male,19,CS,86.55,81.62,59.41,50.15,93.79,70.29650000000001
S2900,Maria,Brown,student1900@university.com,Female,19,Engineering,73.16,63.36,76.11,60.94,71.43,62.978500000000004
S2901,Ahmed,Smith,student1901@university.com,Male,22,Business,66.2,41.75,75.6,96.12,68.64,64.439
S2902,Ali,Williams,student1902@university.com,Male,23,CS,80.44,95.86,80.2,50.85,84.37,79.13250000000001
S2903,Ahmed,Jones,student1903@university.com,Female,21,Mathematics,93.81,96.95,66.37,69.74,89.02,79.898
S2904,Omar,Jones,student1904@university.com,Male,18,Business,94.19,96.95,93.68,89.49,62.67,82.4845
S2905,Sara,Johnson,student1905@university.com,Male,21,Engineering,55.42,96.62,72.22,91.9,64.86,78.69399999999999
S2906,Ahmed,Jones,student1906@university.com,Female,23,Business,71.42,88.91,85.01,73.88,76.67,73.7045
S2907,Ali,Jones,student1907@university.com,Male,23,Business,73.24,81.08,81.8,61.62,72.22,70.315
S2908,Sara,Jones,student1908@university.com,Male,20,Business,98.88,90.67,55.86,79.99,85.29,72.9805
S2909,Ahmed,Williams,student1909@university.com,Male,21,CS,83.9,76.03,81.13,63.19,75.22,69.4865
S2910,Maria,Jones,student1910@university.com,Male,22,Mathematics,70.36,48.06,77.54,62.76,55.58,60.4825
S2911,Emma,Davis,student1911@university.com,Female,21,Business,51.3,63.47,94.93,90.38,58.3,76.658
