Student_ID,First_Name,Last_Name,Email,Gender,Age,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Projects_Score,Operating_System,DSA,Mathematics,Computer_Network,Machine_Learning,Final_Score
S2644,Ali,Davis,student1644@university.com,Male,22,50.2,40.15,88.49,59.77,82.48,13.47757323,39.66956645,35.44624574,34.49433516,39.2102584,32.4595958
S2645,John,Johnson,student1645@university.com,Female,22,70.08,62.5,90.87,94.68,70.7,25.20281103,25.67362484,51.85730617,27.53428946,37.35132113,33.52387052
S2646,Omar,Davis,student1646@university.com,Female,23,59.34,46.69,92.06,82.51,50.78,30.06381541,11.5174147,9.553709962,24.2101578,40.56101252,23.18122208
S2647,Maria,Jones,student1647@university.com,Female,23,81.22,64.97,71.02,86.94,84.46,37.88291657,39.14077164,20.12953821,46.1587249,20.351067,32.73260366
S2648,Ali,Davis,student1648@university.com,Female,20,83.97,87.4,93.38,81.08,91.47,32.12824399,29.8964771,28.2612618,43.38592138,22.9488948,31.32415981
S2649,Sara,Davis,student1649@university.com,Male,21,74.38,66.32,76.3,69.33,54.26,16.50394744,30.19995486,26.00173266,63.77382919,36.76507476,34.64890778
S2650,John,Smith,student1650@university.com,Female,21,52.03,65.92,73.53,60.84,72.08,25.90659425,19.43888431,11.19711589,19.74780914,31.14941772,21.48796426
S2651,Emma,Davis,student1651@university.com,Female,18,82.81,73.41,85.93,96.28,58.13,44.27328652,41.21689142,32.29094832,26.76832334,32.68812356,35.44751463
S2652,Sara,Davis,student1652@university.com,Male,21,92.1,74.9,60.69,75.74,80.55,24.81362003,47.18363996,28.10809819,29.13662142,7.84177575,27.41675107
S2653,Omar,Williams,student1653@university.com,Female,18,86.02,91.38,89.47,74.05,89.28,28.04565153,38.36484138,19.32277423,22.49279666,37.92711018,29.2306348
S2654,Sara,Johnson,student1654@university.com,Female,24,91.5,58.5,71.47,99.81,83.34,15.23342776,40.57801008,24.6785611,26.1143178,18.76121595,25.07310654
S2655,John,Williams,student1655@university.com,Female,22,60.03,89.3,56.36,69.2,65.9,33.7804626,54.59871985,37.81497239,21.35714738,41.35620585,37.78150162
S2656,Sara,Williams,student1656@university.com,Male,20,94.44,73.96,55.97,92.71,56.99,26.83320454,43.74484981,38.06676402,0.568584345,19.95920367,25.83452128
S2657,John,Brown,student1657@university.com,Male,20,66.11,58.03,58.25,93.12,89.71,39.44385223,31.51657272,19.76244052,23.66410485,10.9376338,25.06492082
S2658,Ali,Smith,student1658@university.com,Female,22,50.67,57.71,94.53,61.63,66.2,29.11626712,52.10689726,38.04933391,51.90417001,38.8239709,42.00012784
S2659,Liam,Williams,student1659@university.com,Female,23,92.17,61.67,99.55,54.74,51.11,40.27479343,49.74078688,33.77263259,28.12772678,40.32657517,38.44850297
S2660,John,Jones,student1660@university.com,Male,19,97.09,77.36,67.85,98.78,78.57,44.53840237,25.20035357,22.78430918,31.38856032,38.31498867,32.44532282
S2661,John,Jones,student1661@university.com,Male,19,82.78,53.85,64.61,71.29,62.33,37.98091049,15.758324,49.11606067,23.58835071,27.34935003,30.75859918
S2662,Maria,Davis,student1662@university.com,Male,21,61.57,95.22,60.94,50.11,92.06,20.9734564,56.98328836,32.4207067,21.49024919,38.6392355,34.10138723
S2663,John,Brown,student1663@university.com,Female,23,62.59,74.49,91.19,74.95,57.16,37.69135779,28.12272976,38.40606713,21.74708039,25.07081725,30.20761047
S2664,John,Smith,student1664@university.com,Female,18,73.33,95.2,60.46,80.97,71.74,9.897833454,16.76048916,48.07630806,46.41428628,30.65788649,30.36136069
S2665,Emma,Smith,student1665@university.com,Male,24,94.89,42.78,96.2,88.8,62.66,46.62931447,28.39925513,27.56589697,30.56510648,28.75078405,32.38207142
S2666,Liam,Davis,student1666@university.com,Female,20,57.48,60.56,83.37,97.15,84.48,27.84803676,41.43398107,31.50135654,37.12481764,40.31380525,35.64439945
S2667,Ali,Jones,student1667@university.com,Female,21,91.3,41.37,94.86,95.76,77.43,33.88185796,20.29728674,16.47134111,31.48780635,28.28743695,26.08514582
S2668,Omar,Johnson,student1668@university.com,Female,22,64.57,56.34,77.7,97.01,89.55,30.87391429,29.83945961,55.8357366,16.69773744,10.1005373,28.66947705
S2669,Maria,Brown,student1669@university.com,Female,23,90.43,91.72,84.53,51.61,72.93,33.32376834,26.23577445,33.1606787,35.83883022,42.84104695,34.28001973
S2670,Emma,Davis,student1670@university.com,Female,20,96.01,42.2,80.97,85.59,50.24,14.9277418,24.43282102,34.28761259,37.70463596,51.9344955,32.65746137
S2671,Ahmed,Brown,student1671@university.com,Female,18,71.37,66.17,91.56,61.29,60.76,39.55703971,29.43211404,21.09564247,24.35710147,24.07297177,27.70297389
S2672,Liam,Jones,student1672@university.com,Female,18,68.25,47.05,91.79,59.38,99.96,36.55233629,32.56997446,16.76350429,25.64098531,38.77547553,30.06045518
S2673,Ali,Jones,student1673@university.com,Male,19,90.11,65.01,79.49,90.02,70.27,33.51662355,35.68644616,33.8292171,46.26430735,32.36043064,36.33140496
S2674,Ali,Johnson,student1674@university.com,Male,21,76.47,90.33,81.63,70.86,81.01,26.13977202,20.84244959,32.49609458,5.592959852,28.15710998,22.64567721
S2675,Ahmed,Johnson,student1675@university.com,Male,22,84.22,77.38,96.09,95.83,95.25,27.9416014,16.35529146,20.71734161,38.0965753,32.30711749,27.08358545
S2676,Omar,Smith,student1676@university.com,Male,20,81.14,84.21,96.49,52.12,51.03,31.01788334,33.06347534,30.92627588,42.42862563,31.23429182,33.7341104
S2677,John,Brown,student1677@university.com,Male,24,57.64,60.95,83.21,90.11,82.98,15.41786886,46.30129965,33.70340267,24.10746269,17.46598282,27.39920334
S2678,Emma,Brown,student1678@university.com,Male,18,92.24,96.66,50.39,56.84,64.42,33.95914221,28.82827995,45.74146786,26.54092719,21.6261921,31.33920186
S2679,Sara,Jones,student1679@university.com,Male,20,59.79,82.56,55.22,58.83,63.96,38.95796218,39.25281893,31.68651368,36.76357048,29.62312879,35.25679881
S2680,Maria,Smith,student1680@university.com,Male,22,96.61,65.31,92.9,73.87,61.24,32.33865101,41.64990883,36.25318334,28.30725562,43.52362546,36.41452485
S2681,Sara,Davis,student1681@university.com,Male,20,62.53,65.59,54.24,69.78,91.14,6.351446272,50.52073311,12.94040905,23.72907175,29.59082465,24.62649697
S2682,Ahmed,Brown,student1682@university.com,Female,21,86.69,95.12,60.68,74.31,68.65,28.53519329,40.0641104,19.42163381,32.60766817,24.21787902,28.96929694
S2683,Ali,Smith,student1683@university.com,Female,19,64.23,74.58,61.53,97,53.36,32.95140979,29.3522774,30.92935653,24.50075168,24.8993605,28.52663118
S2684,Omar,Smith,student1684@university.com,Male,20,65.89,82.38,80.01,82.87,54.84,32.87272514,39.43715506,24.01720666,21.31232455,36.13460166,30.75480261
S2685,Ali,Jones,student1685@university.com,Female,23,65.5,65.02,78.83,64.52,57.43,29.67496107,38.30498134,20.94202787,12.20561075,24.66995918,25.15950804
S2686,Maria,Smith,student1686@university.com,Female,19,87.39,53.42,64.47,58.65,94.95,22.33647391,29.212116,23.63154786,37.41016951,27.11849738,27.94176093
S2687,Ali,Johnson,student1687@university.com,Male,22,77.84,83.41,60.38,71,71.37,31.50474499,31.57634558,31.94955092,29.7587089,35.1060069,31.97907146
S2688,Ali,Johnson,student1688@university.com,Male,19,94.15,76.47,88.23,72.58,95.8,22.04344866,43.99417927,27.63462617,16.88450862,31.88073357,28.48749926
S2689,Maria,Williams,student1689@university.com,Male,20,65.37,70.08,96.77,80.06,90.87,21.48819518,36.65334535,52.09605576,22.13427908,33.32372333,33.13911974
S2690,Emma,Jones,student1690@university.com,Female,20,84.6,77.44,52.64,63.3,91.89,12.44494411,34.53905229,21.142862,23.75165382,18.9871351,22.17312947
S2691,Emma,Davis,student1691@university.com,Female,23,87.65,52.5,56.66,88.38,64.34,37.32151226,40.07304357,30.23385215,21.35573295,45.89523036,34.97587426
S2692,Maria,Williams,student1692@university.com,Male,18,57.57,87.64,82.11,54.92,63.57,22.49589872,8.379677001,34.5838901,18.95225326,39.88608793,24.8595614
S2693,Omar,Johnson,student1693@university.com,Female,23,70.03,96.89,90.22,78.02,78,26.18862303,36.03713241,44.01500347,17.91141135,24.34062869,29.69855979
S2694,Ahmed,Williams,student1694@university.com,Female,20,74.14,93.47,89.56,81.18,70.9,29.24328927,45.37551319,23.41617282,24.05496304,34.78140576,31.37426882
S2695,Liam,Jones,student1695@university.com,Female,24,67.78,59.29,85.98,60.34,75.45,24.22771274,31.52525883,14.48462579,52.14329943,16.5229077,27.7807609
S2696,Ali,Jones,student1696@university.com,Male,19,66.11,64.36,94.37,91.3,52.66,26.78247296,29.67518964,49.12688134,16.75154219,49.83704135,34.4346255
S2697,Omar,Smith,student1697@university.com,Female,23,84.32,88.5,60.87,80.77,98.58,37.57176821,34.17095324,20.15366313,35.71141242,22.76513378,30.07458616
S2698,Ali,Brown,student1698@university.com,Female,23,60.79,75.71,55.36,82.29,52.91,42.66661253,20.28937971,28.86841506,24.44726912,20.12477038,27.27928936
S2699,Liam,Smith,student1699@university.com,Female,24,85.47,72.87,80.77,74.89,58.94,37.41319817,35.35458747,42.09010199,12.20124892,40.64170702,33.54016871
S2700,Ahmed,Jones,student1700@university.com,Female,24,96.75,95.6,91.11,95.48,83.91,55.05448905,25.48358911,48.95148612,27.36838728,16.27590262,34.62677084
S2701,Emma,Johnson,student1701@university.com,Female,24,78.26,72.16,79.1,84.7,57.78,26.94367558,40.48203968,21.61823518,23.99661341,35.93539432,29.79519163
S2702,Omar,Davis,student1702@university.com,Female,18,80.57,70.9,98.15,69.09,55.34,30.03060117,35.84622952,32.37829541,34.7962532,25.67698814,31.74567349
S2703,John,Johnson,student1703@university.com,Female,20,53.45,42.52,89.78,61.93,57.68,32.31730942,20.72626994,42.88433623,23.65725283,41.28847488,32.17472866
S2704,John,Smith,student1704@university.com,Male,20,93.22,44.17,85.04,53.55,53.1,27.66393039,32.01999011,25.05035449,19.84004569,12.55239612,23.42534336
S2705,Liam,Davis,student1705@university.com,Male,22,64.27,40.45,53.01,58.27,62.57,19.44675841,26.76091147,32.11879179,40.10379313,25.5424254,28.79453604
S2706,John,Jones,student1706@university.com,Female,18,80.75,94.79,55.39,99.63,63.56,21.18039236,15.57285214,34.80063618,43.83194515,42.66330268,31.6098257
S2707,Emma,Johnson,student1707@university.com,Male,22,98.96,64.5,89.24,70.34,74.93,37.09932748,36.38543317,46.9762378,33.32081461,36.46129676,38.04862197
S2708,Liam,Jones,student1708@university.com,Female,22,79.78,68.11,59.91,94.93,71.94,26.79216138,16.37956629,23.161511,29.90840961,30.60785373,25.3699004
S2709,Emma,Davis,student1709@university.com,Female,22,86.24,90.72,51.44,58.53,73.69,49.26285855,30.81277168,41.78843444,25.64922758,26.88324114,34.87930668
S2710,Ahmed,Davis,student1710@university.com,Female,21,72.27,76.55,95.54,71.27,80.8,16.70992363,22.57671987,35.26981391,30.0756018,39.4293862,28.81228908
S2711,Ali,Johnson,student1711@university.com,Male,22,53.02,76.57,94.54,98.03,61.55,31.81253948,26.47546268,51.48296864,29.06096431,41.6300097,36.09238896
S2712,Ahmed,Jones,student1712@university.com,Female,23,89.88,57.79,60.92,54.56,56.74,25.98790793,37.09599479,39.28015659,32.08491971,6.455170773,28.18082996
S2713,Ahmed,Williams,student1713@university.com,Female,19,51.75,90.03,89.01,79.7,93.94,30.18252461,42.30460048,35.27480833,34.45838875,12.77743066,30.99955057
S2714,Emma,Jones,student1714@university.com,Male,23,85.03,49.95,52.4,95.96,81.7,22.79544929,34.11357631,34.10383277,42.1466678,28.55133245,32.34217172
S2715,Liam,Davis,student1715@university.com,Male,23,51.15,43.19,64.25,97.48,53.03,34.05824087,30.16374242,20.13057263,7.442086689,34.31009692,25.22094791
S2716,Liam,Jones,student1716@university.com,Female,20,93.12,51.5,81.18,92.3,98.05,31.73947208,23.81824958,13.80826943,36.29739514,27.34079926,26.6008371
S2717,John,Smith,student1717@university.com,Male,21,57.88,56.06,88.16,92.8,84.65,35.56874722,48.6404853,8.585691197,23.00399191,27.90624387,28.7410319
S2718,Sara,Williams,student1718@university.com,Male,22,75.71,56.94,50.52,82.61,57.59,44.54826174,13.63596981,49.35861026,31.35855902,29.03999338,33.58827884
S2719,Ali,Brown,student1719@university.com,Female,20,79.86,80.23,66.31,61.02,98.46,28.01940237,25.63736968,40.48116759,19.31479246,33.45414182,29.38137478
S2720,Emma,Smith,student1720@university.com,Female,18,72.88,53.07,60.72,86.53,68.27,26.15818334,22.37866551,55.85975176,34.19050735,36.13265545,34.94395268
S2721,John,Brown,student1721@university.com,Female,18,67.04,80.6,99.94,98.92,99.23,41.37776781,15.78650055,47.52291909,4.910428215,22.3123359,26.38199031
S2722,Omar,Johnson,student1722@university.com,Male,20,73.39,45.47,83.55,76.3,55.16,25.40968327,35.81723365,32.18718266,28.33185259,29.88002655,30.32519575
S2723,Sara,Brown,student1723@university.com,Male,19,65.57,48.83,70.28,63.03,58,20.21976976,15.02767606,37.26511622,36.93706113,45.84494375,31.05891338
S2724,Sara,Jones,student1724@university.com,Male,20,71.91,70.53,53.78,78.67,82.87,22.09982903,36.9281521,27.16293272,41.90474985,40.21962777,33.66305829
S2725,Emma,Brown,student1725@university.com,Female,20,67.95,95.31,79.93,84.53,51.11,32.11209399,26.60469843,39.60932179,36.46904523,23.15559598,31.59015108
S2726,Maria,Davis,student1726@university.com,Male,21,78.31,91.57,82.09,60.41,50.93,16.72201327,27.11467099,45.15413815,41.46487159,18.8767253,29.86648386
S2727,Ali,Smith,student1727@university.com,Male,18,61.9,98.13,90.82,85.96,89.6,18.32242584,42.7468385,18.64364095,35.09295324,23.83928785,27.72902927
S2728,Sara,Smith,student1728@university.com,Female,18,99.43,79.03,64.43,79.37,58.39,46.17044925,22.29575201,41.4336153,31.84858654,32.52194854,34.85407033
S2729,Emma,Brown,student1729@university.com,Female,22,75.04,80.55,99.07,80.62,95.94,10.29691419,7.970866468,27.7943406,32.46906063,18.74802172,19.45584072
S2730,Emma,Smith,student1730@university.com,Female,23,59.71,77.5,71.97,65.3,71.29,19.1130659,35.6147263,35.6285448,28.6225894,37.80201721,31.35618872
S2731,John,Davis,student1731@university.com,Male,20,73.85,77.37,64.8,57.76,93.68,18.25797704,26.44065083,46.47877606,30.6832213,31.26312515,30.62475008
S2732,Omar,Smith,student1732@university.com,Female,20,93.32,48.83,67.42,81.17,70.89,53.05946586,16.00657834,37.96430367,46.6398628,26.75142074,36.08432628
S2733,Maria,Brown,student1733@university.com,Male,19,51.09,72.62,75.98,79.31,76.51,38.59630787,20.17980503,23.13267604,33.84966416,37.98566673,30.74882397
S2734,Ali,Williams,student1734@university.com,Male,24,83.98,63.16,96.84,66.9,65.83,41.20936512,45.69628587,29.32553441,41.93611755,26.57695157,36.94885091
S2735,Liam,Williams,student1735@university.com,Female,24,77.4,66.55,86.76,64.79,82.9,39.02091312,32.07488798,34.45677907,34.23507874,13.9529499,30.74812176
S2736,Ahmed,Johnson,student1736@university.com,Female,18,58.48,71.42,78.86,67.36,65.91,18.75878141,31.0254144,13.1272092,38.31211103,38.71555966,27.98781514
S2737,Omar,Smith,student1737@university.com,Female,19,90.87,47.7,58.14,74.49,61.16,33.27170553,18.78865987,43.80138939,50.3721064,31.47076827,35.54092589
S2738,Omar,Brown,student1738@university.com,Female,21,68.44,61.57,57.47,98.74,54.05,35.10535378,32.01738655,35.30369189,28.80441243,29.6543576,32.17704045
S2739,John,Smith,student1739@university.com,Female,22,64.69,43.81,75.11,88.18,52.88,39.057176,53.45624162,15.99928766,28.96187516,18.19539515,31.13399512
S2740,Liam,Jones,student1740@university.com,Male,19,91.41,98.78,86.44,92.59,65.3,45.92024899,24.12262031,15.56799206,36.38186999,47.44311115,33.8871685
S2741,Sara,Davis,student1741@university.com,Male,18,81.93,47.11,87.55,75.28,86.82,36.63597869,32.04797877,34.09140923,44.14840663,21.2580073,33.63635612
S2742,Sara,Smith,student1742@university.com,Male,21,94.91,55.51,61.3,76.31,60.28,28.88152896,25.47309851,18.32134693,26.71624741,41.07721096,28.09388655
S2743,John,Smith,student1743@university.com,Female,20,81.49,93.48,55,60.22,64.96,35.66602148,36.443105,31.46475612,35.23323783,21.99409658,32.1602434
S2744,Emma,Williams,student1744@university.com,Male,21,87.04,68.96,69.22,86.05,95.26,26.90490114,31.92004237,32.77515859,33.20187855,28.61664718,30.68372557
S2745,Sara,Davis,student1745@university.com,Female,23,91.82,48.14,95.91,71.08,81.96,26.22576599,61.57771283,39.06787273,34.13147476,27.66791502,37.73414827
S2746,Maria,Brown,student1746@university.com,Female,19,52.74,63.05,77.27,87.12,95.99,25.48781173,28.69199406,32.92828844,11.19564456,14.30610405,22.52196857
S2747,Ali,Smith,student1747@university.com,Male,18,88.8,46.95,66,70.45,95.56,23.63117611,32.07139437,27.60726853,44.78121226,15.17603213,28.65341668
S2748,Omar,Williams,student1748@university.com,Male,19,80.69,52.01,66.18,55.43,53.17,22.4865453,45.20091741,31.31119325,38.84842583,50.51246943,37.67191024
S2749,Omar,Johnson,student1749@university.com,Female,20,53.48,43.12,56.6,58.65,97.75,23.06195582,29.00685662,27.27573099,10.45406996,26.89603196,23.33892907
S2750,Maria,Davis,student1750@university.com,Male,24,75.43,66.29,73.66,90.58,52.56,38.81062187,35.40589542,36.19083169,26.24491019,23.43902764,32.01825736
S2751,Liam,Williams,student1751@university.com,Female,20,54.12,88.4,89.57,62.93,96.28,42.69255672,25.02682854,32.94082039,31.63334681,44.61717016,35.38214452
S2752,Sara,Williams,student1752@university.com,Male,18,86.8,75.16,98.43,63.22,77.34,39.71412358,17.04741379,18.12446833,35.78909818,29.35662353,28.00634548
S2753,Omar,Williams,student1753@university.com,Male,23,77.33,76.38,75.08,96.47,76.66,25.44828216,40.15627884,31.87459382,30.52457387,37.79828641,33.16040302
S2754,Ahmed,Smith,student1754@university.com,Male,22,97.68,52.04,58.36,82.88,85.66,26.24891005,45.68518985,22.11952377,36.56929066,44.33832839,34.99224854
S2755,Liam,Smith,student1755@university.com,Male,21,59.16,60.63,84.15,55.72,93.96,16.22704511,26.56664824,41.42207393,41.57244548,28.285044,30.81465135
S2756,Ali,Johnson,student1756@university.com,Male,21,80.3,90.71,87.84,57.18,80.85,22.65328906,39.55935822,41.83549103,18.35336651,17.96086351,28.07247367
S2757,Ali,Jones,student1757@university.com,Female,20,60.58,45.27,53.58,63.62,71.27,32.25256682,36.29360633,27.00930915,36.7929382,22.89863393,31.04941089
S2758,Omar,Jones,student1758@university.com,Male,19,80.7,91.48,92.51,79.7,55.59,8.853064009,25.76098928,30.63232147,27.2416004,18.41396736,22.1803885
S2759,John,Jones,student1759@university.com,Male,24,86.13,69.02,91.47,87.64,89.46,11.84351024,24.85911196,38.97655772,42.56197439,41.87713384,32.02365763
S2760,Liam,Davis,student1760@university.com,Male,19,86.12,90.23,73.63,63.72,56.41,21.84090465,18.46293676,34.96634615,36.35100012,34.00169605,29.12457675
S2761,Omar,Davis,student1761@university.com,Female,23,90.75,59.08,78.02,93.53,86.32,9.859367258,21.33115415,29.7031121,34.87218195,37.67307363,26.68777782
S2762,John,Johnson,student1762@university.com,Female,22,92.68,60.33,85.67,55.46,76.4,31.44253522,33.30783807,30.84865458,36.85619374,33.12865651,33.11677563
S2763,Omar,Davis,student1763@university.com,Female,19,53.86,85.1,83.84,60.38,69.29,30.6573766,27.31631201,30.81291425,34.84591379,32.67475389,31.26145411
S2764,Ahmed,Jones,student1764@university.com,Female,21,67.16,87.1,50.83,98.52,80.65,33.80826418,43.42721861,32.65163923,23.5100148,38.83606786,34.44664094
